index,Unnamed: 0,track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre
44948,44948,4JRpokvKWTgkxUVfrsGifs,Shinedown,The Studio Album Collection,Heroes,25,204026,False,0.379,0.903,0,-4.812,0,0.0351,7.51e-05,1.98e-05,0.0933,0.687,168.975,4,grunge
44946,44946,00BYitnjj9tACCkLapk5uS,Silverchair,Neon Ballroom,Satin Sheets,25,144333,False,0.345,0.844,0,-6.656,1,0.0725,0.000212,0.00497,0.172,0.384,161.465,4,grunge
44945,44945,1BpBQgXxBDGlwvuJWEN0dU,Shinedown,Somewhere in the Stratosphere,Her Name Is Alice - Live from Washington State,25,305280,False,0.467,0.521,7,-5.787,0,0.0314,0.135,2.29e-05,0.729,0.0399,95.091,4,grunge
44944,44944,2RZTOHYYfQarBj1X41R89b,Shinedown,The Studio Album Collection,Burning Bright,25,226973,False,0.524,0.769,2,-5.262,1,0.0314,0.000431,4.48e-06,0.103,0.262,113.43,4,grunge
41334,41334,4Bsa9IzBxOhsIYJpugwGGk,The Gathering,Souvenirs,Souvenirs,25,366826,False,0.468,0.675,2,-6.201,0,0.0338,0.00551,0.000247,0.539,0.168,113.963,4,goth
41358,41358,0WwbnrNcJf6IXdfZIMdwuM,Terra ,Jävla EP:n,Tack Och Förlåt,25,216586,False,0.387,0.858,8,-5.562,0,0.0417,2.32e-05,0.000239,0.155,0.56,144.959,4,goth
44821,44821,2YJbRV3BW3VXtJ2BBxeIYH,Superbloom,Pollen,1994,25,230261,False,0.32,0.932,8,-5.221,1,0.0677,0.000189,0.0035,0.263,0.0814,119.516,4,grunge
72948,72948,2iK4KaT6SSGcHtiBf4G16a,King 810,La Petite Mort or a Conversation with God,Wolves Run Together,25,394986,False,0.587,0.576,9,-10.303,1,0.108,0.278,0.295,0.323,0.319,119.854,4,metalcore
72992,72992,1m5DyKsataG0jE5wJtz5Iv,Electric Callboy;Fronzilla,The Scene (feat. Fronzilla),The Scene (feat. Fronzilla),25,193066,True,0.623,0.965,1,-4.56,1,0.0881,0.00014,0.0,0.0695,0.627,112.994,4,metalcore
72989,72989,3QEXUl3LgyOLhf60C54JOO,He Is Legend,I Am Hollywood,The Walls Have Teeth,25,236706,False,0.296,0.871,9,-10.508,1,0.0741,0.000146,0.439,0.133,0.251,157.969,4,metalcore
41450,41450,6DAGtQbqGoVPy1zJ7D4Dsk,Parham,Torsken,Space,25,247106,False,0.574,0.538,8,-9.089,1,0.048,0.248,0.0,0.103,0.198,149.899,4,goth
44988,44988,3v5cS4gKxpJqxUu4wz3DvG,Live,Awake The Best Of Live,Heaven,25,226080,False,0.518,0.825,3,-5.775,1,0.0307,0.000447,0.0,0.0831,0.304,92.429,4,grunge
44302,44302,2UhJCu5bn0FbrH7NBYSMUu,Linkin Park,A Thousand Suns,When They Come for Me,25,293453,False,0.542,0.939,1,-4.246,1,0.049,0.00301,0.231,0.261,0.414,92.002,4,grunge
44253,44253,1k02JjKowLil0ID9IYjwQd,Linkin Park,A Thousand Suns,Wretches and Kings,25,250586,False,0.595,0.961,4,-4.342,0,0.153,0.00931,1.2e-06,0.803,0.588,90.011,4,grunge
44252,44252,4y5kFC6hZzAxQ34qmjjcBf,Linkin Park,A Thousand Suns,Robot Boy,25,268986,False,0.58,0.784,7,-5.739,1,0.0289,0.0153,0.00912,0.142,0.214,129.993,4,grunge
44257,44257,36EVGjdLX0x5SlM1GaL6f0,Nickelback,San Quentin,San Quentin,25,211457,True,0.671,0.934,0,-4.496,1,0.0486,0.000145,1.81e-05,0.104,0.832,124.005,4,grunge
72678,72678,04K4hdavNtIwDwn3V6IKOE,In Hearts Wake,Skydancer,Badlands,25,195562,False,0.551,0.997,2,-0.974,1,0.112,1.03e-05,0.617,0.0806,0.121,111.976,4,metalcore
72696,72696,4CSkyVndCtMY0SQ3c6TA4y,Heaven Shall Burn,Invictus (Bonus Track Version),Given in Death,25,311786,False,0.46,0.861,0,-3.876,0,0.0595,0.00074,0.893,0.258,0.0975,90.127,4,metalcore
72695,72695,1qz8RLkJJLeSBZoE1haOwH,For Today,Breaker,White Flag,25,213973,False,0.314,0.935,10,-4.153,0,0.161,0.00341,0.0,0.407,0.294,133.657,4,metalcore
44991,44991,7jHELTAQ6YEutiPJwqlgP6,Redlight King,Something For The Pain,Little Darlin,25,228600,False,0.576,0.686,5,-4.811,1,0.046,0.000996,0.000702,0.166,0.556,94.562,4,grunge
44990,44990,3JE5zcOMJ28sDaIfnBTs70,The Presidents Of The United States Of America,Freaked Out And Small,Last Girl on Earth,25,140466,False,0.415,0.948,4,-3.654,0,0.052,0.023,0.00762,0.15,0.74,170.188,4,grunge
44989,44989,73VT7p1Sr2JndrZlHBQdtY,Shinedown,Somewhere in the Stratosphere,Heroes - Live from Washington State,25,210720,False,0.196,0.992,7,-2.031,1,0.208,2.97e-05,0.000335,0.872,0.378,168.818,4,grunge
44999,44999,5capd5mwRgDPbhRlNCIhdZ,Eve 6,Eve 6,Superhero Girl,25,215533,False,0.515,0.824,9,-6.435,1,0.0406,0.000253,0.0,0.276,0.77,124.061,4,grunge
44998,44998,3vfiHifkBIHWHHpNMV4Clf,Mother Love Bone,Mother Love Bone,Stardog Champion,25,298066,False,0.434,0.725,7,-9.442,1,0.033,0.049,0.00108,0.251,0.197,142.053,4,grunge
44997,44997,4s98JWbBeq3GWU0xUQ9Yek,Matchbox Twenty,The Matchbox Twenty Collection,Black & White People,25,225226,False,0.541,0.845,7,-5.448,1,0.054,0.133,5.14e-05,0.299,0.703,120.522,4,grunge
44995,44995,6dSVppeLhFIN2tZaOSjCH1,Veruca Salt,Eight Arms To Hold You,Stoneface,25,163933,False,0.408,0.933,0,-2.828,0,0.0398,9.38e-05,0.0,0.124,0.51,136.037,4,grunge
44994,44994,3axNapUfpLoNy74EgIC26f,Foo Fighters,00050525 Live in Roswell,"This Is A Call - Live at Walker Air Force Base, Roswell, NM - June 2005",25,269200,False,0.288,0.979,4,-5.42,0,0.105,0.00208,1.91e-05,0.943,0.357,159.302,4,grunge
41428,41428,3DqMNZ8U8j5Fpk6OzPUjjj,Lacrimosa,Testimonium,Zwischen allen Stühlen,25,256799,False,0.587,0.65,2,-8.891,0,0.0296,0.00118,0.223,0.137,0.358,120.013,4,goth
41427,41427,2D19UOIhKb56v29vCCdnFw,Håkan Hellström,PS. lycka till i kväll,Kom igen Lena!,25,230226,False,0.439,0.933,2,-4.215,1,0.0626,0.000626,0.0,0.356,0.534,106.29,4,goth
41426,41426,1YuTtZ5af7HH93CEPtVxDW,The 69 Eyes,Paris Kills,Grey,25,255573,False,0.603,0.755,1,-6.757,0,0.0268,0.000178,0.579,0.126,0.29,117.996,4,goth
41454,41454,7mUgzOH2KJhuCaEQA3VBBt,Parham,Torsken,Facetime,25,169403,False,0.549,0.558,0,-7.036,0,0.0676,0.472,0.0,0.111,0.395,103.387,4,goth
44935,44935,203V9RupC0inPRjWOkpEII,Shinedown,Somewhere in the Stratosphere,The Crow & the Butterfly - Acoustic; Live from Kansas City,25,276626,False,0.443,0.721,5,-5.36,1,0.0311,0.0165,0.0,0.986,0.305,149.025,3,grunge
44974,44974,3s7NKMJGgF8jKE6ICuCdBR,Linkin Park,Road to Revolution (Live at Milton Keynes),One Step Closer - Live,25,247066,False,0.353,0.979,9,-4.464,1,0.0942,4.97e-05,0.000125,0.41,0.242,94.995,4,grunge
72810,72810,2diNjYDYu3BhouRuKoStiB,Alesana,Confessions,Catharsis,25,436387,False,0.512,0.979,1,-3.081,0,0.118,0.00172,0.000746,0.101,0.146,104.997,4,metalcore
41445,41445,5Qyv7W9hkT6kINkfKwqKqr,Unleash The Archers,Time Stands Still,Going Down Fighting,25,328609,False,0.556,0.878,4,-5.768,0,0.0963,0.000751,5.89e-06,0.0456,0.342,94.993,4,goth
41441,41441,19B2VVXhsfotaMkhHLISVh,The Mission,God's Own Medicine,Severina,25,261893,False,0.544,0.933,4,-8.093,0,0.045,0.0197,5.38e-05,0.306,0.443,135.228,4,goth
41468,41468,6VXpiZf4zXka6y0rD6RAt1,HammerFall,Built to Last,Built to Last,25,232600,False,0.425,0.938,4,-2.824,0,0.0776,0.00117,0.0,0.133,0.28,157.444,3,goth
41465,41465,4jVQBk8ygJzr3W8An2PM5Q,Lord Of The Lost,From the Flame into the Fire (Deluxe Edition),In a Perfect World,25,279400,True,0.495,0.845,0,-5.18,0,0.0369,0.0119,0.367,0.114,0.368,111.977,4,goth
41340,41340,6tUzFC7gqFurOE3DY3vaO6,Epica,Live At Paradiso,The Phantom Agony - Live At Paradiso,25,653187,False,0.177,0.772,4,-8.065,0,0.159,0.0219,0.0151,0.688,0.0961,169.494,3,goth
72689,72689,0qkqKBRv8FJKx50yyI9B6b,Gideon,Milestone,Prodigal Son,25,172986,False,0.531,0.947,6,-3.903,1,0.0871,0.000102,0.0,0.126,0.285,105.009,4,metalcore
72683,72683,1lZzyOyH9LSAWFjHKz9TT2,Upon A Burning Body,Straight From The Barrio,Leave The Pain Behind,25,203441,False,0.493,0.973,8,-4.718,1,0.108,6.69e-05,2.87e-05,0.343,0.186,105.001,4,metalcore
72682,72682,0ftQHCFyMVXCjiwocMJNzi,Whitechapel,Brimstone,Brimstone,25,205247,False,0.381,0.968,2,-4.341,1,0.0951,4.05e-05,0.13,0.375,0.346,170.227,4,metalcore
41483,41483,1JAMQgaE6RaYk3L81nn3fq,Paradise Lost,Icon,Dying Freedom,25,223760,False,0.397,0.92,7,-9.214,1,0.0702,0.0105,1.42e-05,0.192,0.372,130.189,4,goth
41482,41482,4cuMuhjktHMaASOPIz3nkP,Unleash The Archers,Behold The Devastation,Destroyer,25,261040,False,0.519,0.966,10,-1.819,0,0.0576,0.00014,0.000421,0.244,0.313,94.965,4,goth
41477,41477,4Z2RQL56OYTwgwiZ8tYvaj,Peter Murphy,Cascade,Mercy Rain,25,223666,False,0.665,0.711,11,-9.42,0,0.0285,0.00237,0.0313,0.0964,0.81,97.816,4,goth
41499,41499,3trM3reRxzmof5cEwnzBH5,Anabantha,"Letanías, Capítulo 2",Crucifícame,25,262800,False,0.542,0.818,9,-3.994,0,0.03,0.0594,0.0779,0.106,0.34,124.94,4,goth
41510,41510,3upy9qZlOMB9jGqLkhtWCf,The Coffinshakers,The Coffinshakers,Curse of the Mummy's Tomb,25,112680,True,0.487,0.935,9,-4.819,1,0.353,0.0177,0.0,0.22,0.565,144.632,4,goth
41506,41506,1r6gi9He1nx5vaNSSMEAFb,Aden x Asme,Vågor & fåglar,Han,25,159207,True,0.72,0.776,11,-2.326,0,0.109,0.0165,0.0,0.106,0.62,100.988,4,goth
41522,41522,5NTRA9B245BLLMMttJJuPD,HammerFall,(R)Evolution,(R)Evolution,25,263592,False,0.544,0.913,9,-4.685,1,0.0441,0.000118,0.0,0.06,0.328,130.005,4,goth
44987,44987,2Cb1ZAkSUNrsrJcBhEEhFH,Shinedown,Somewhere in the Stratosphere,Burning Bright - Live from Washington State,25,233040,False,0.533,0.865,2,-3.215,1,0.039,0.00101,0.0,0.894,0.235,113.364,4,grunge
72832,72832,3i3JI4oivE2ahcI5lhwPl1,Every Time I Die,Gutter Phenomenon,Tusk And Temper,25,235053,False,0.339,0.988,6,-4.856,0,0.11,0.0019,0.0,0.344,0.173,113.456,4,metalcore
72829,72829,6FethwCHTTuUQG8ooIEwa6,Get Scared,Cheap Tricks and Theatrics B-Sides,We Wont Give Up,25,240249,False,0.39,0.708,0,-8.577,0,0.0357,0.0062,0.0,0.106,0.258,77.482,4,metalcore
41487,41487,7KoeicEuGOAwhY1FKtYDcT,Håkan Hellström,Samlade singlar! 2000-2010,Jag hatar att jag älskar dig och jag älskar dig så mycket att jag hatar mig,25,316466,False,0.413,0.495,7,-8.735,1,0.0279,0.533,2.06e-06,0.103,0.408,102.261,4,goth
41486,41486,0imibEEte3feHb2duTCsrN,Håkan Hellström,Ett kolikbarns bekännelser,Vaggvisa för flyktbenägna,25,1335413,False,0.405,2.02e-05,11,-8.586,1,0.0488,0.566,0.0869,0.114,0.159,118.088,4,goth
72679,72679,7zv2vmZq8OjS54BxFzI2wM,Attila,Soundtrack to a Party (Bonus),Lets Start the Party,25,125859,True,0.592,0.932,1,-5.412,1,0.0558,5.42e-06,0.859,0.073,0.677,133.987,4,metalcore
41303,41303,5MUH8x9aM5drzEDJWB5zQE,Hästpojken,Hästpojken är död,Där vi möts,25,180252,False,0.488,0.62,1,-3.562,1,0.0293,0.382,0.0,0.12,0.458,77.712,4,goth
41302,41302,7bCy45nbjC9qTR4ITZcagD,Hästpojken,En magisk tanke,Imperial,25,203586,False,0.49,0.858,7,-5.729,0,0.0452,0.167,0.0,0.119,0.46,109.019,4,goth
44880,44880,2QXOVdwDiXtBrZSAyqoYVE,Splender,Songs From Dawson's Creek - Vol. II,I Think God Can Explain - Radio Version,25,234800,False,0.412,0.852,9,-3.89,1,0.0369,0.0213,0.0,0.372,0.508,139.339,4,grunge
72633,72633,4S4qLTfC7kXxIMEB9xuGnw,The Amity Affliction,Glory Days,Straight Up!,25,229040,True,0.181,0.856,5,-6.03,0,0.0643,6.19e-05,5.89e-06,0.425,0.372,96.488,4,metalcore
72636,72636,3YvEJX5kgNn5VCxroKxwQG,Gideon,Out of Control,out of control,25,263680,True,0.533,0.975,6,-3.219,1,0.0759,7.21e-05,0.0013,0.113,0.307,102.516,4,metalcore
41304,41304,7lzUUcRZ1zbUckas67Qxfg,Orkan,Orkan,Rik rikare rikast,25,129655,False,0.479,0.848,9,-3.708,1,0.0545,0.0151,0.0,0.164,0.778,91.453,4,goth
41678,41678,5d5e9fYtBagYyy07VsZZNU,Siouxsie and the Banshees,Nocturne,"Dear Prudence - Live At The Royal Albert Hall, London / 1983",24,239693,False,0.482,0.789,5,-7.341,1,0.0347,0.0173,0.0125,0.665,0.232,110.533,4,goth
41671,41671,7DwosM7agbA6G7r6oyztR0,Kamelot,Ghost Opera: The Second Coming,Up Through the Ashes,24,299320,False,0.298,0.979,1,-2.391,0,0.103,0.0053,0.011,0.217,0.183,119.84,4,goth
41639,41639,4E0GDPiQLATDZE3HnvYt9t,Type O Negative,"Slow, Deep and Hard (2009 Remaster)",Prelude to Agony,24,735026,False,0.293,0.635,2,-16.697,1,0.0545,0.0225,0.239,0.372,0.15,132.486,4,goth
41685,41685,13Yj4hoE3dDXk5kY1ZJe4O,Type O Negative,The Origin of the Feces (2007 Reissue),Kill You Tonight,24,136573,False,0.295,0.928,2,-9.212,1,0.0501,0.00292,0.091,0.863,0.212,98.666,4,goth
41415,41415,2CGpaSaU1StG4D9VJEZBkh,Steget,Sista bussen,Sista bussen,24,245826,False,0.365,0.304,2,-11.465,1,0.0326,0.954,1.33e-05,0.0882,0.387,150.503,4,goth
41411,41411,5KtVFVAl2BnlVUpsTSleQh,Hästpojken,Från där jag ropar,Från där jag ropar,24,201906,False,0.434,0.715,5,-5.438,1,0.0323,0.0217,6.37e-06,0.0793,0.503,116.583,4,goth
41440,41440,39J33DJuRt96XzCjGclZOU,Epica,Live At Paradiso,Mother Of Light - Live At Paradiso,24,430312,False,0.492,0.904,7,-7.496,0,0.127,0.0229,2.45e-05,0.754,0.242,160.014,3,goth
41354,41354,3PEUQ7jEKzzuzuUUwYBMQL,Arvid Lundquist,Vi vann till slut,Vi vann till slut,24,230731,True,0.633,0.475,7,-10.37,0,0.223,0.0217,0.0,0.0942,0.524,150.042,4,goth
41372,41372,4T6Q2BquZQAoG0ztPeO5yC,Jayke Orvis,Its All Been Said,Feelings Like This,24,292859,True,0.538,0.349,2,-12.157,0,0.0324,0.242,0.267,0.125,0.596,137.675,4,goth
41364,41364,6lJ36Dcn9YWs1tP132Zgvk,Aesma Daeva,Dawn of the New Athens,D'Oreste D'Adjace,24,205400,False,0.323,0.859,8,-5.663,1,0.0862,0.0172,0.0,0.335,0.49,79.991,4,goth
41392,41392,4PgjfAQVdKbPiJDhDxcu8i,Epica;Jan Chris de Koeijer,Live At Paradiso,Consign To Oblivion - Live At Paradiso,24,695090,False,0.472,0.834,5,-7.19,1,0.0495,0.0293,0.000514,0.696,0.142,90.032,4,goth
41387,41387,1wVUMLb3gQ2GJWHlxecq4Y,Epica,Live At Paradiso,Cry For The Moon - Live At Paradiso,24,478500,False,0.465,0.81,2,-7.454,0,0.0454,0.00913,0.000138,0.974,0.216,89.936,4,goth
41381,41381,60iHyQYixwVazsifgD9yNq,Sirenia,Nine Destinies and a Downfall,One By One,24,330292,False,0.409,0.942,11,-4.472,0,0.0848,0.000608,0.0729,0.123,0.141,92.459,4,goth
41378,41378,6r7puUYzh1BMIwM2hcEzoP,Moonspell,Irreligious,Raven Clows,24,196133,False,0.457,0.892,9,-6.28,0,0.0484,0.000349,0.287,0.231,0.581,134.427,4,goth
41394,41394,2iPZtPwZbHvmIeIStJfsmr,Honky Tonk Hustlas,South of Nashville,Long Lonely Road,24,186240,False,0.667,0.769,2,-6.621,1,0.0297,0.0312,0.0193,0.108,0.636,94.038,4,goth
41393,41393,3WBwyZLd4hzMibFg6tVqh9,New Model Army,Thunder And Consolation (Bonus Content),Vagabonds - 2005 Remaster,24,324373,False,0.519,0.759,11,-11.016,0,0.0886,0.0434,0.00184,0.239,0.387,129.419,4,goth
41432,41432,54Rb4SnVsaOdoEI6quUf22,The Pine Box Boys,Arkansas Killing Time,Just a Crush,24,296066,False,0.795,0.338,9,-9.996,0,0.0472,0.403,0.0,0.106,0.609,112.667,4,goth
41431,41431,4lI1izPJwDoyDCrxgMCWtN,Epica,Live At Paradiso,Run For A Fall - Live At Paradiso,24,428187,True,0.271,0.583,4,-8.182,0,0.0517,0.246,1.59e-05,0.806,0.251,112.003,4,goth
41430,41430,648sg880AzlNrq7i8a1jkj,Reverend Glasseye,Black River Falls,Midnight Cabaret,24,184333,False,0.64,0.813,0,-7.655,1,0.0465,0.0176,2.79e-05,0.0638,0.897,152.163,4,goth
72791,72791,3nD6MfGzRSSPhkJCcxUg47,In Hearts Wake,Ark,Overthrow,24,243665,False,0.504,0.961,5,-3.155,1,0.0888,0.000126,0.0,0.372,0.274,125.493,4,metalcore
72787,72787,44e3ja7bYx2BlxyECYVqun,Walls of Jericho,With Devils Amongst Us All,Try.Fail.Repeat,24,193493,False,0.284,0.969,7,-2.793,1,0.111,0.000178,0.0,0.0679,0.277,183.766,4,metalcore
41429,41429,1d3Na5bO0tr7rUAB2vh88a,Two Year Vacation,Laundry Day,Never Been To Paris,24,181107,False,0.817,0.701,7,-6.884,1,0.0697,0.4,1.77e-06,0.207,0.968,130.027,4,goth
41449,41449,3rDicAdsZE9Ezs9Qtcheic,New Model Army,From Here,Where I Am,24,232906,False,0.346,0.769,9,-6.304,0,0.0374,0.0138,2.65e-05,0.21,0.437,152.945,4,goth
41448,41448,312vgegm9M6Vv33QznmSAg,Honky Tonk Hustlas,South of Nashville,Corporate Man,24,123613,True,0.626,0.838,11,-5.886,0,0.033,0.085,1.64e-06,0.219,0.804,139.066,4,goth
41424,41424,4CTQxpHlgMLtZpClDfxgUw,Steget,Längst bak i publiken,Längst bak i publiken,24,278445,False,0.432,0.342,4,-11.334,0,0.033,0.785,0.000204,0.0899,0.362,143.992,4,goth
41423,41423,1IE31z5SHJxEtTSXCFkL8L,Bad Cash Quartet,Midnight Prayer,Valentine,24,175626,False,0.516,0.657,3,-5.631,1,0.0263,0.751,0.0,0.101,0.285,95.842,4,goth
72778,72778,68JioFRhzBZrpbON6KI6Zq,The Amity Affliction,Glory Days,Severance,24,310640,True,0.326,0.978,6,-4.566,1,0.158,0.000405,1.17e-06,0.257,0.189,86.73,4,metalcore
72775,72775,2jGxPUlBQrHgBvOmWMcqDG,Blood Youth,Beyond Repair,Reason to Stay,24,206083,False,0.344,0.95,6,-5.06,0,0.101,2.57e-05,0.0,0.0874,0.328,160.16,4,metalcore
72766,72766,3uY3sA5fwowXZBm0zsWAyy,Vanna,Void,Digging,24,250200,False,0.308,0.981,0,-3.476,1,0.363,0.00304,0.0,0.131,0.0758,150.27,4,metalcore
41416,41416,1WZxsYFm07yxIvBCWzX1K8,The Plan,The Plan,Slow Fall,24,190306,False,0.243,0.971,4,-3.046,1,0.0819,0.000537,0.00163,0.208,0.609,156.336,4,goth
41682,41682,7htgI5jEuVM8lddcPufeWH,Lacrimosa,Stille,Siehst Du mich im Licht?,24,498733,True,0.588,0.758,0,-7.591,1,0.029,0.000838,0.0934,0.192,0.556,120.045,4,goth
41709,41709,71u8PJ0lvjs5RNaTMBXNCJ,Ivory;MIVAS;Mwuana;Simon Superti,SKORPIONERNA,BEBI,24,130212,True,0.766,0.722,9,-5.47,1,0.177,0.149,0.0015,0.119,0.713,94.025,4,goth
41811,41811,3ApG3iuYCLkY6Q6OITwphd,Ancient Bards,A New Dawn Ending,A Greater Purpose,24,475186,False,0.425,0.979,7,-2.55,1,0.0737,0.000577,3.38e-06,0.0446,0.393,180.092,4,goth
41697,41697,3r1qbcSi0H6ld6OP8gwwPy,In Flames,Sounds from the Heart of Gothenburg (Live),When the World Explodes - Live,24,295824,True,0.352,0.975,1,-4.067,1,0.165,0.000458,0.0293,0.992,0.076,134.966,4,goth
41622,41622,5yfNK1ZKXsWhtflOZd3rBX,Clan of Xymox,Clan Of Xymox,Stumble and Fall,24,305000,False,0.513,0.37,8,-17.108,1,0.032,0.0131,0.0124,0.0991,0.509,131.072,4,goth
41642,41642,39XNvzmGGFkeY7gc972J79,Anabantha,"Letanías, Capítulo 1",Santa Agonía,24,189493,False,0.363,0.923,0,-4.792,1,0.0727,0.00149,0.0001,0.112,0.36,112.47,3,goth
41716,41716,0VfusZtO8Uv47dX8zcUY8f,Ivory,Bitterljuvt,Bitterljuvt,24,194430,True,0.735,0.641,6,-5.865,0,0.057,0.32,5.8e-06,0.129,0.645,157.975,4,goth
72939,72939,4lb1IHBZ2eYTk49vPR0bMg,The Acacia Strain,Continent,Jfc,24,176626,True,0.269,0.919,11,-4.878,0,0.122,0.00564,0.00342,0.534,0.21,89.989,4,metalcore
41447,41447,2LCQRwCzSWyFeI62SBxAUV,Zombina & The Skeletones,That Doll Just Tried to Kill Me (And Other Chilling Tales of Mind-Bending Horror),I Was a Teenage Frankenstein,24,59500,False,0.562,0.927,0,-6.738,1,0.041,0.0469,0.000337,0.751,0.696,98.569,4,goth
41446,41446,0J4elsfo5GJ7vN7mPt21N0,New Model Army,Winter,Born Feral,24,385119,False,0.641,0.62,10,-11.107,0,0.0571,0.0797,0.242,0.645,0.399,139.972,4,goth
44986,44986,53BBBDzSIbNo4tpcDaYIu9,Days Of The New,The Definitive Collection,Dirty Road,24,283066,False,0.59,0.709,6,-6.75,0,0.0283,0.0501,0.0,0.206,0.486,110.807,3,grunge
44977,44977,0TgYxa2nW34gdalHFmIXpL,Connor Questa,Fuego al Universo,Pensar Bien,24,171453,False,0.621,0.66,6,-4.628,1,0.0355,0.00547,3.6e-05,0.0449,0.538,125.826,4,grunge
72818,72818,2xnlCGTDKbnnVe9sf85RXy,The Acacia Strain,3750,Smoke Ya Later,24,250693,False,0.276,0.934,6,-5.371,1,0.0716,6.41e-05,0.00219,0.297,0.307,137.128,4,metalcore
41444,41444,5Ha2b7K5jDQJBt4NXRX7dt,New Model Army,Winter,Winter,24,259571,False,0.33,0.738,11,-8.553,0,0.04,0.00858,4.43e-05,0.322,0.216,150.187,4,goth
41442,41442,6DfBZGpdwKxoPdUDqL1NPP,The .357 STring Band,Fire & Hail,Little Black Train Of Death,24,188893,False,0.363,0.642,4,-10.107,0,0.0375,0.437,0.000485,0.357,0.882,166.951,4,goth
41471,41471,2arD3ec7sJyrM3AAQA1N8P,Unleash The Archers,Defy the Skies,Upon Ashen Wings,24,311823,False,0.276,0.974,2,-3.309,0,0.163,5.11e-05,0.0011,0.138,0.2,140.027,4,goth
41470,41470,28aXgyWOaPzOzJAquz6dvm,Hofmästarn;Roffe Ruff,Panterparken,Roffe & Jag,24,182333,False,0.738,0.532,4,-10.607,0,0.337,0.039,0.0,0.853,0.747,89.968,4,goth
41434,41434,2onYnjwPNl3kMvwSVL55h6,The Dirt Daubers,"Wake Up, Sinners",Be Not Afraid,24,159706,False,0.697,0.779,9,-3.858,0,0.0321,0.0732,0.000114,0.205,0.694,125.913,4,goth
44875,44875,55ZW2RqqiMewn2rgW1r2KR,Dx Aneurysm,Phenomenon Of Life,This Life On The Dark,24,216103,True,0.604,0.98,9,-2.42,1,0.0505,5.98e-05,0.000519,0.162,0.518,120.095,4,grunge
72930,72930,5svGKYMK4zhSzZqX0g88Lr,The Word Alive,Deceiver (Deluxe Edition),2012,24,181706,True,0.467,0.873,11,-4.968,0,0.0411,0.000241,1.1e-06,0.527,0.177,150.059,4,metalcore
72925,72925,5mZ87Cp5PvnoejFLwBqYkm,The Acacia Strain,It Comes in Waves,Them,24,139080,False,0.209,0.996,9,-2.779,1,0.119,1.58e-05,0.0232,0.218,0.0576,76.095,1,metalcore
72937,72937,7jiujctcXaruvv1cq1Pwky,Level,Is You Wet Yet? Feat. Dorrough,Is You Wet Yet?,24,230906,True,0.855,0.655,11,-5.457,0,0.214,0.115,0.0,0.967,0.556,143.522,4,metalcore
72936,72936,4ciXhLtw8bQbyGDS6mEDlc,The Browning,Burn This World,I Choose You,24,190040,False,0.512,0.986,0,-4.229,0,0.0657,3.12e-05,0.0047,0.0693,0.181,108.738,3,metalcore
72935,72935,6Q56L7rivD2iUsq1uNKM8n,36 Crazyfists,A Snow Capped Romance,Installing the Catheter,24,231400,False,0.42,0.949,0,-5.108,1,0.0781,0.00633,1.4e-06,0.162,0.665,178.017,4,metalcore
72932,72932,2M3JgLXXTUKXYeXeFddxxw,Convictions,Hope for the Broken,Voices (They Want Me Dead),24,228937,False,0.385,0.962,2,-3.219,0,0.123,0.0759,5.13e-05,0.324,0.262,160.077,4,metalcore
44871,44871,6QXSvO1glNRlpgjElJfxaj,Dx Aneurysm,Phenomenon Of Life,Breathing On Forever,24,310857,True,0.574,0.905,2,-3.379,1,0.0308,6.18e-05,0.00401,0.0467,0.251,104.984,4,grunge
72997,72997,1LYtFnsUAPz3YsuVe7L8Bi,Every Time I Die,The Big Dirty,Imitation Is The Sincerest Form Of Battery,24,149520,False,0.47,0.907,2,-4.51,1,0.105,0.000223,0.0,0.323,0.381,93.138,4,metalcore
72946,72946,0BUvIWyz1PGeJ0d6QzsYZk,It Dies Today,The Caitiff Choir,The Radiance,24,195413,False,0.449,0.852,0,-4.321,1,0.0445,0.000135,0.0,0.286,0.55,95.971,4,metalcore
72940,72940,0I7a5s9fuXFXgYepRI4Uj6,We Came As Romans,To Plant a Seed,Beliefs,24,246506,False,0.228,0.96,9,-3.813,0,0.101,0.00196,1.25e-05,0.36,0.229,143.535,4,metalcore
41762,41762,28v7Tv1z4En5wSPyST0Avn,Ivory,Slösa Min Tid,Slösa Min Tid,24,212957,False,0.865,0.708,8,-4.422,1,0.0466,0.595,0.0,0.0871,0.6,110.014,4,goth
41585,41585,0HzU4YS1GBZIcXgWkdkuOY,The Mission,Singles,"Beyond The Pale - 7"" Edit",24,260973,False,0.511,0.806,2,-4.817,0,0.0347,0.0117,1.26e-06,0.326,0.369,121.783,4,goth
72895,72895,30DndvseLl8zjo78OBwbpl,Norma Jean,Meridional,Bastardizer,24,195960,False,0.138,0.916,8,-6.32,1,0.104,4.68e-05,0.304,0.767,0.278,178.542,4,metalcore
72893,72893,1owthp3iKcZh4FmStOATX8,Fit For A King,Locked (In My Head),God of Fire,24,210692,False,0.622,0.876,0,-6.831,1,0.092,0.00281,0.000575,0.0781,0.253,129.944,4,metalcore
